FswTime(sec),CurrentYear(year),CurrentMonth(month),CurrentDay(day),CurrentHour(hour),CurrentMinute(min),CurrentSecond(sec),Latitude(rad),Longitude(rad),Altitude(m),RawPrimaryGenericPointData[0](),RawPrimaryGenericPointData[1](),RawPrimaryGenericPointData[2](),RawSecondaryGenericPointData[0](),RawSecondaryGenericPointData[1](),RawSecondaryGenericPointData[2](),Q_B_I[0](1),Q_B_I[1](1),Q_B_I[2](1),Q_B_I[3](1),Q_E_I[0](1),Q_E_I[1](1),Q_E_I[2](1),Q_E_I[3](1),SensedPos_I__GPS[0](m),SensedPos_I__GPS[1](m),SensedPos_I__GPS[2](m),SensedVel_I__GPS[0](m/sec),SensedVel_I__GPS[1](m/sec),SensedVel_I__GPS[2](m/sec),AttitudeError[0](rad),AttitudeError[1](rad),AttitudeError[2](rad),AngVel_B_I[0](rad/sec),AngVel_B_I[1](rad/sec),AngVel_B_I[2](rad/sec),AngVelMag_B_I(rad/sec),LastNewWheelTime__RWA_A(sec),LastNewWheelTime__RWA_B(sec),LastNewWheelTime__RWA_C(sec),SensedWheelSpeed__RWA_A(rad/sec),SensedWheelSpeed__RWA_B(rad/sec),SensedWheelSpeed__RWA_C(rad/sec),WheelCmd__RWA_A(N*m),WheelCmd__RWA_B(N*m),WheelCmd__RWA_C(N*m),DesiredWheelCommand[0](N*m),DesiredWheelCommand[1](N*m),DesiredWheelCommand[2](N*m),WheelSpeedReceived__RWA_A(1),WheelSpeedReceived__RWA_B(1),WheelSpeedReceived__RWA_C(1),WheelTorqueReceived__RWA_A(1),WheelTorqueReceived__RWA_B(1),WheelTorqueReceived__RWA_C(1),TotalTorqueRodCommand[0](A*m^2),TotalTorqueRodCommand[1](A*m^2),TotalTorqueRodCommand[2](A*m^2),Pos_I[0](m),Pos_I[1](m),Pos_I[2](m),Vel_I[0](m/sec),Vel_I[1](m/sec),Vel_I[2](m/sec),ExtrapolatedPos_I[0](m),ExtrapolatedPos_I[1](m),ExtrapolatedPos_I[2](m),ExtrapolatedVel_I[0](m/sec),ExtrapolatedVel_I[1](m/sec),ExtrapolatedVel_I[2](m/sec),SemiMajorAxis(m),Eccentricity(1),Inclination(deg),Raan(deg),ArgPerigee(deg),TrueAnomaly(deg),Mode(),TrackerValid__ST(),GpsTime__GPS(sec),GpsSeconds__GPS(msec),GpsWeek__GPS(),StateOfCharge__BAT(A*hr),PercentSoC__BAT(1),DepthOfDischarge__BAT(1),IncomingCharge__BAT(W),InEclipse(),TotalLoad__BAT(W),IMUAccMag__IMU(m/sec^2),IMUAccUnit__IMU[0](1),IMUAccUnit__IMU[1](1),IMUAccUnit__IMU[2](1),IMURate_B__IMU[0](rad/sec),IMURate_B__IMU[1](rad/sec),IMURate_B__IMU[2](rad/sec),IMURateMag__IMU(rad/sec),IMURateValid__IMU(),LastNewAccTime__IMU(sec),LastNewTrackerTime__ST(sec),TrackerRateMag__ST(rad/sec),TrackerQ_J_ST__ST[0](1),TrackerQ_J_ST__ST[1](1),TrackerQ_J_ST__ST[2](1),TrackerQ_J_ST__ST[3](1),BField_B__TAM[0](T),BField_B__TAM[1](T),BField_B__TAM[2](T),BField_MAG__TAM[0](T),BField_MAG__TAM[1](T),BField_MAG__TAM[2](T),LastNewMagTime__TAM(sec),SunBetaAngle(rad),SunUnit_B[0](1),SunUnit_B[1](1),SunUnit_B[2](1),SunSensorIsGood__MX_SN07_32(),SunSensorIsGood__MXPYPZ_SN07_29(),SunSensorIsGood__MXMYPZ_SN07_29(),SunSensorIsGood__MXMYMZ_SN07_30(),SunSensorIsGood__MXPYMZ_SN07_21(),SunSensorIsGood__PX_SN07_25(),SunSensorIsGood__MXPYPZ_SN07_34(),SunSensorIsGood__PXMYPZ_SN07_33(),SunSensorIsGood__PXMYMZ_SN07_22(),SunSensorIsGood__PXPYMZ_SN07_28(),TrackerDataIsGood__ST(),TrackerRateIsGood__ST(),MagDataIsGood__TAM(),LastNewGpsTime__GPS(sec),AngleToPrimaryTarget(rad),Variant,Run_Batch,date_loaded,date_created,UTC,Longitude(deg),Latitude(deg),TimeDelay,AttackIntensity,Scenario,Run_Batch_Variant,result_label
138,2025,8,0,12,29,33,1.09896,-2.116,900140,76.5311,-68.5336,102.0,0.0,0.0,0.0,0.263247,0.621892,-0.408785,-0.613878,0.36352,0.00115904,0.000448426,0.931586,3194030.0,918951.0,6475100.0,6651.29,-444.285,-3215.64,-0.00155399,-0.000977315,-5.02444e-05,-0.00129952,-0.000526119,0.00149626,0.00205045,138,138,138,4.64375,1.04042,-5.43223,0.00175915,0.000727477,-0.00233091,-0.00176188,-0.00072523,0.00232933,0,0,0,0,0,0,-0.000621181,0.00354622,0.00317105,3194030.0,918944.0,6475110.0,6650.33,-444.651,-3216.38,3194030.0,918951.0,6475100.0,6651.29,-444.285,-3215.64,7278800.0,0.000138172,98.0377,-179.918,57.3315,58.7101,8,1,1438086573,476973,2377,522604,0.805145,0.194855,311.787,0,0.0,0,0,0,0,-0.00129952,-0.000526119,0.00149626,0.00205045,1,0,138.0,0.00300573,0.450109,-0.86153,0.183865,0.146157,2.1861e-05,-1.95498e-05,2.61451e-05,2.1861e-05,1.95498e-05,-2.61451e-05,138,0.720235,-0.701854,-0.00114168,0.71232,2,2,2,0,0,0,0,0,0,0,1,1,1,138,0.00183576,8_108.0_25,Firesat_Attack_RWA,2025-08-28 20:40:57.042,2025-08-28 20:40:56.916,2071-02-20 12:29:15,-121.2378694496822,62.96576985369695,108.0,25.0,attack_rwa,Firesat_Attack_RWA_8_108.0_25,baseline
139,2025,8,0,12,29,34,1.09799,-2.11676,900140,76.5311,-68.5336,102.0,0.0,0.0,0.0,0.263993,0.62125,-0.409149,-0.613965,0.363486,0.00115906,0.000448384,0.931599,3200670.0,918491.0,6471900.0,6647.83,-445.48,-3222.13,-0.00108607,-0.00086988,0.000418241,-0.00129218,-0.00052217,0.00148233,0.00203463,139,139,139,4.61507,1.03047,-5.37995,0.000875876,0.000453253,-0.0031504,-0.000878604,-0.00045101,0.00314881,0,0,0,0,0,0,-0.000629219,0.00357271,0.00319959,3200680.0,918501.0,6471890.0,6647.01,-445.591,-3223.07,3200670.0,918491.0,6471900.0,6647.83,-445.48,-3222.13,7278780.0,0.000135782,98.0377,-179.918,56.4598,59.6401,8,1,1438086574,476974,2377,522630,0.805185,0.194815,311.625,0,0.0,0,0,0,0,-0.00129218,-0.00052217,0.00148233,0.00203463,1,0,139.0,0.00210489,0.450928,-0.861055,0.183735,0.146596,2.1818e-05,-1.9573e-05,2.61462e-05,2.1818e-05,1.9573e-05,-2.61462e-05,139,0.720236,-0.701515,-0.00048013,0.712655,1,2,2,0,0,0,0,0,0,0,1,1,1,139,0.00139149,8_108.0_25,Firesat_Attack_RWA,2025-08-28 20:40:57.042,2025-08-28 20:40:56.916,2071-02-20 12:29:16,-121.28141424211216,62.910192947569264,108.0,25.0,attack_rwa,Firesat_Attack_RWA_8_108.0_25,baseline
140,2025,8,0,12,29,35,1.09703,-2.11752,900143,76.5311,-68.5336,102.0,0.0,0.0,0.0,0.264611,0.620685,-0.409312,-0.614162,0.363452,0.00115908,0.000448342,0.931612,3207310.0,918030.0,6468670.0,6644.96,-446.362,-3228.92,-0.000762329,-0.000805269,0.000366463,-0.00129542,-0.000523012,0.00145879,0.00201983,140,140,140,4.62556,1.03116,-5.29207,0.000374661,0.000345463,-0.00259688,-0.000377353,-0.000343282,0.00259527,0,0,0,0,0,0,-0.000637484,0.00359915,0.00322822,3207320.0,918048.0,6468670.0,6643.67,-446.587,-3229.73,3207310.0,918030.0,6468670.0,6644.96,-446.362,-3228.92,7278710.0,0.000131977,98.0378,-179.918,52.5839,63.5741,8,1,1438086575,476975,2377,522655,0.805225,0.194775,311.464,0,0.0,0,0,0,0,-0.00129542,-0.000523012,0.00145879,0.00201983,1,0,140.0,0.00175173,0.451528,-0.860704,0.183514,0.147082,2.17753e-05,-1.95957e-05,2.61473e-05,2.17753e-05,1.95957e-05,-2.61473e-05,140,0.720229,-0.701146,-0.00028629,0.713018,2,2,2,0,0,0,0,0,0,0,1,1,1,140,0.00110888,8_108.0_25,Firesat_Attack_RWA,2025-08-28 20:40:57.042,2025-08-28 20:40:56.916,2071-02-20 12:29:17,-121.32495903454208,62.855188999236695,108.0,25.0,attack_rwa,Firesat_Attack_RWA_8_108.0_25,baseline
141,2025,8,0,12,29,36,1.09606,-2.11828,900146,76.5311,-68.5336,102.0,0.0,0.0,0.0,0.265181,0.620054,-0.40946,-0.614455,0.363418,0.00115909,0.000448299,0.931625,3213980.0,917590.0,6465450.0,6641.41,-447.115,-3235.7,-0.000512812,-0.000976132,0.000240128,-0.00130464,-0.000525594,0.00144168,0.00201414,141,141,141,4.65821,1.03572,-5.22805,0.000103183,0.000906416,-0.00198458,-0.000105852,-0.000904289,0.00198294,0,0,0,0,0,0,-0.000645901,0.00362506,0.00325658,3213960.0,917593.0,6465440.0,6640.36,-447.591,-3236.39,3213980.0,917590.0,6465450.0,6641.41,-447.115,-3235.7,7278710.0,0.000134579,98.0379,-179.919,52.3926,63.8237,8,1,1438086576,476976,2377,522681,0.805265,0.194735,311.302,0,0.0,0,0,0,0,-0.00130464,-0.000525594,0.00144168,0.00201414,1,0,141.0,0.00182193,0.45208,-0.860356,0.183308,0.147683,2.1733e-05,-1.9618e-05,2.61482e-05,2.1733e-05,1.9618e-05,-2.61482e-05,141,0.720222,-0.70061,-0.000197419,0.713544,1,2,2,0,0,0,0,0,0,0,1,1,1,141,0.00110264,8_108.0_25,Firesat_Attack_RWA,2025-08-28 20:40:57.042,2025-08-28 20:40:56.916,2071-02-20 12:29:18,-121.36850382697202,62.79961209310901,108.0,25.0,attack_rwa,Firesat_Attack_RWA_8_108.0_25,baseline
142,2025,8,0,12,29,37,1.09509,-2.11903,900155,76.5311,-68.5336,102.0,0.0,0.0,0.0,0.266079,0.619625,-0.409232,-0.614652,0.363384,0.00115911,0.000448257,0.931639,3220610.0,917137.0,6462200.0,6638.14,-448.31,-3242.47,-0.000949401,-0.000316362,-6.19189e-05,-0.00131697,-0.000518274,0.00143172,0.00201317,142,142,142,4.70237,1.01826,-5.19052,0.0012879,-0.000570081,-0.00119084,-0.00129059,0.000572171,0.00118913,0,0,0,0,0,0,-0.000654302,0.00365144,0.00328532,3220610.0,917143.0,6462200.0,6637.11,-448.552,-3243.04,3220610.0,917137.0,6462200.0,6638.14,-448.31,-3242.47,7278830.0,0.000149155,98.038,-179.919,56.2044,60.0702,8,1,1438086577,476977,2377,522707,0.805305,0.194695,311.141,0,0.0,0,0,0,0,-0.00131697,-0.000518274,0.00143172,0.00201317,1,0,142.0,0.00207978,0.452685,-0.860117,0.182607,0.148091,2.16909e-05,-1.96402e-05,2.61488e-05,2.16909e-05,1.96402e-05,-2.61488e-05,142,0.720219,-0.700671,-0.000720669,0.713484,1,2,2,0,0,0,0,0,0,0,1,1,1,142,0.00100072,8_108.0_25,Firesat_Attack_RWA,2025-08-28 20:40:57.042,2025-08-28 20:40:56.916,2071-02-20 12:29:19,-121.41147566160684,62.744035186981314,108.0,25.0,attack_rwa,Firesat_Attack_RWA_8_108.0_25,baseline
143,2025,8,0,12,29,38,1.09412,-2.11978,900158,76.5311,-68.5336,102.0,0.0,0.0,0.0,0.266735,0.619072,-0.409608,-0.614674,0.36335,0.00115912,0.000448215,0.931652,3227250.0,916697.0,6458970.0,6634.7,-449.045,-3248.96,-0.000270282,-0.000113473,0.000283091,-0.00131521,-0.000537682,0.00143112,0.00201668,143,143,143,4.69437,1.06022,-5.18762,6.9684e-06,-0.000418202,-0.00195133,-9.63489e-06,0.00042032,0.00194968,0,0,0,0,0,0,-0.000662302,0.00367789,0.00331382,3227250.0,916692.0,6458960.0,6633.79,-449.511,-3249.71,3227250.0,916697.0,6458970.0,6634.7,-449.045,-3248.96,7278860.0,0.000152752,98.038,-179.919,57.1359,59.197,8,1,1438086578,476978,2377,522733,0.805345,0.194655,310.977,0,0.0,0,0,0,0,-0.00131521,-0.000537682,0.00143112,0.00201668,1,0,143.0,0.00187375,0.453437,-0.859677,0.182538,0.148426,2.1649e-05,-1.96623e-05,2.61492e-05,2.1649e-05,1.96623e-05,-2.61492e-05,143,0.720217,-0.700407,5.38874e-06,0.713744,2,2,2,0,0,0,0,0,0,0,1,1,1,143,0.000293136,8_108.0_25,Firesat_Attack_RWA,2025-08-28 20:40:57.042,2025-08-28 20:40:56.916,2071-02-20 12:29:20,-121.45444749624164,62.68845828085363,108.0,25.0,attack_rwa,Firesat_Attack_RWA_8_108.0_25,baseline
144,2025,8,0,12,29,39,1.09315,-2.12053,900162,76.5311,-68.5336,102.0,0.0,0.0,0.0,0.267714,0.618264,-0.409259,-0.615293,0.363316,0.00115914,0.000448173,0.931665,3233880.0,916260.0,6455700.0,6631.55,-450.161,-3255.67,-0.00150989,-0.000317352,2.17284e-05,-0.00132852,-0.00055479,0.00142166,0.00202333,144,144,144,4.74216,1.09707,-5.15194,0.00273353,0.000387301,-0.00116337,-0.00273615,-0.000385221,0.00116172,0,0,0,0,0,0,-0.000670699,0.00370397,0.00334247,3233880.0,916247.0,6455710.0,6630.46,-450.428,-3256.37,3233880.0,916260.0,6455700.0,6631.55,-450.161,-3255.67,7278850.0,0.000154587,98.0379,-179.919,55.7517,60.6394,8,1,1438086579,476979,2377,522759,0.805385,0.194615,310.808,0,0.0,0,0,0,0,-0.00132852,-0.00055479,0.00142166,0.00202333,1,0,144.0,0.00290972,0.45404,-0.85937,0.181691,0.149397,2.16077e-05,-1.96844e-05,2.61491e-05,2.16077e-05,1.96844e-05,-2.61491e-05,144,0.720221,-0.699856,-0.00106311,0.714283,2,2,2,0,0,0,0,0,0,0,1,1,1,144,0.00154288,8_108.0_25,Firesat_Attack_RWA,2025-08-28 20:40:57.042,2025-08-28 20:40:56.916,2071-02-20 12:29:21,-121.49741933087644,62.63288137472595,108.0,25.0,attack_rwa,Firesat_Attack_RWA_8_108.0_25,baseline
145,2025,8,0,12,29,40,1.09218,-2.12127,900160,76.5311,-68.5336,102.0,0.0,0.0,0.0,0.268307,0.617669,-0.40962,-0.615392,0.363282,0.00115916,0.00044813,0.931678,3240500.0,915803.0,6452440.0,6627.97,-450.911,-3262.28,-0.000859592,-0.000311517,0.000267035,-0.00130942,-0.000557019,0.00142113,0.00201109,145,145,145,4.6699,1.10083,-5.14934,0.00117697,0.000432355,-0.00175936,-0.00117962,-0.000430207,0.00175777,0,0,0,0,0,0,-0.000679103,0.00373012,0.00337118,3240510.0,915802.0,6452440.0,6627.1,-451.334,-3263.06,3240500.0,915803.0,6452440.0,6627.97,-450.911,-3262.28,7278840.0,0.000151329,98.0378,-179.918,56.0263,60.4231,8,1,1438086580,476980,2377,522785,0.805425,0.194575,310.635,0,0.0,0,0,0,0,-0.00130942,-0.000557019,0.00142113,0.00201109,1,0,145.0,0.00183898,0.454733,-0.858939,0.181647,0.149819,2.15668e-05,-1.97061e-05,2.61488e-05,2.15668e-05,1.97061e-05,-2.61488e-05,145,0.720226,-0.699456,-0.000427428,0.714676,2,2,2,0,0,0,0,0,0,0,1,1,1,145,0.000914299,8_108.0_25,Firesat_Attack_RWA,2025-08-28 20:40:57.042,2025-08-28 20:40:56.916,2071-02-20 12:29:22,-121.53981820771614,62.57730446859825,108.0,25.0,attack_rwa,Firesat_Attack_RWA_8_108.0_25,baseline
146,2025,8,0,12,29,41,1.09122,-2.12201,900158,76.5311,-68.5336,102.0,0.0,0.0,0.0,0.269419,0.617149,-0.40948,-0.615521,0.363248,0.00115917,0.000448088,0.931692,3247120.0,915346.0,6449180.0,6624.77,-452.047,-3269.18,-0.00146028,0.00044048,0.000458769,-0.00130855,-0.000558072,0.00141378,0.00200563,146,146,146,4.66519,1.10199,-5.12147,0.00246628,-0.00100361,-0.00206419,-0.00246893,0.00100576,0.00206258,0,0,0,0,0,0,-0.000687469,0.00375619,0.00339974,3247130.0,915350.0,6449180.0,6623.71,-452.28,-3269.74,3247120.0,915346.0,6449180.0,6624.77,-452.047,-3269.18,7278780.0,0.000144833,98.0378,-179.918,54.2362,62.2715,8,1,1438086581,476981,2377,522811,0.805465,0.194535,310.462,0,0.0,0,0,0,0,-0.00130855,-0.000558072,0.00141378,0.00200563,1,0,146.0,0.00248654,0.455564,-0.858587,0.180894,0.150224,2.15259e-05,-1.97275e-05,2.61486e-05,2.15259e-05,1.97275e-05,-2.61486e-05,146,0.720227,-0.69959,-0.00072278,0.714544,1,2,2,0,0,0,0,0,0,0,1,1,1,146,0.00152526,8_108.0_25,Firesat_Attack_RWA,2025-08-28 20:40:57.042,2025-08-28 20:40:56.916,2071-02-20 12:29:23,-121.58221708455582,62.522300520265695,108.0,25.0,attack_rwa,Firesat_Attack_RWA_8_108.0_25,baseline
147,2025,8,0,12,29,42,1.09025,-2.12275,900159,76.5311,-68.5336,102.0,0.0,0.0,0.0,0.269758,0.616372,-0.409836,-0.615915,0.363214,0.00115919,0.000448046,0.931705,3253780.0,914896.0,6445900.0,6621.37,-452.91,-3275.84,-0.00085253,-0.000353525,0.00038165,-0.00129265,-0.000585368,0.00140281,0.00199537,147,147,147,4.60479,1.16148,-5.08018,0.000928806,0.00123556,-0.00165966,-0.000931389,-0.00123339,0.00165818,0,0,0,0,0,0,-0.000695687,0.00378234,0.00342822,3253750.0,914896.0,6445900.0,6620.36,-453.236,-3276.41,3253780.0,914896.0,6445900.0,6621.37,-452.91,-3275.84,7278810.0,0.000146967,98.0378,-179.918,55.4815,61.0844,8,1,1438086582,476982,2377,522837,0.805504,0.194496,310.284,0,0.0,0,0,0,0,-0.00129265,-0.000585368,0.00140281,0.00199537,1,0,147.0,0.0020004,0.456045,-0.858176,0.180991,0.150992,2.14856e-05,-1.97483e-05,2.61482e-05,2.14856e-05,1.97483e-05,-2.61482e-05,147,0.720225,-0.69862,-0.000343197,0.715493,1,2,2,0,0,0,0,0,0,0,1,1,1,147,0.000922923,8_108.0_25,Firesat_Attack_RWA,2025-08-28 20:40:57.042,2025-08-28 20:40:56.916,2071-02-20 12:29:24,-121.62461596139548,62.466723614138,108.0,25.0,attack_rwa,Firesat_Attack_RWA_8_108.0_25,baseline
148,2025,8,0,12,29,43,1.08928,-2.12349,900164,76.5311,-68.5336,102.0,0.0,0.0,0.0,0.270569,0.615684,-0.409774,-0.616287,0.36318,0.00115921,0.000448004,0.931718,3260400.0,914439.0,6442620.0,6617.74,-453.817,-3282.32,-0.00127845,-0.000401794,0.000309836,-0.00129459,-0.000571826,0.00139642,0.0019882,148,148,148,4.61046,1.13021,-5.05582,0.00196307,0.00111075,-0.00149459,-0.0019657,-0.00110858,0.00149304,0,0,0,0,0,0,-0.000703699,0.00380865,0.00345662,3260380.0,914442.0,6442620.0,6617.08,-454.183,-3283.08,3260400.0,914439.0,6442620.0,6617.74,-453.817,-3282.32,7278980.0,0.000163959,98.0378,-179.918,61.546,55.0783,8,1,1438086583,476983,2377,522863,0.805544,0.194456,310.104,0,0.0,0,0,0,0,-0.00129459,-0.000571826,0.00139642,0.0019882,1,0,148.0,0.00225637,0.456674,-0.857827,0.180475,0.151691,2.14456e-05,-1.97686e-05,2.61478e-05,2.14456e-05,1.97686e-05,-2.61478e-05,148,0.720225,-0.698186,-0.000698716,0.715916,2,2,2,0,0,0,0,0,0,0,1,1,1,148,0.0013401,8_108.0_25,Firesat_Attack_RWA,2025-08-28 20:40:57.042,2025-08-28 20:40:56.916,2071-02-20 12:29:25,-121.66701483823518,62.41114670801032,108.0,25.0,attack_rwa,Firesat_Attack_RWA_8_108.0_25,baseline
149,2025,8,0,12,29,44,1.08831,-2.12423,900170,76.5311,-68.5336,102.0,0.0,0.0,0.0,0.271406,0.614917,-0.409914,-0.616592,0.363146,0.00115922,0.000447961,0.931731,3267010.0,913982.0,6439340.0,6614.64,-454.401,-3288.99,-0.00148169,-0.000556133,0.000625206,-0.00128458,-0.000560281,0.00139214,0.00197538,149,149,149,4.57186,1.10336,-5.03932,0.00225762,0.00123152,-0.0021048,-0.00226028,-0.00122932,0.00210323,0,0,0,0,0,0,-0.000712078,0.00383514,0.00348538,3267000.0,913986.0,6439340.0,6613.76,-455.139,-3289.72,3267010.0,913982.0,6439340.0,6614.64,-454.401,-3288.99,7279060.0,0.000174008,98.0379,-179.918,63.0755,53.6071,8,1,1438086584,476984,2377,522889,0.805584,0.194416,309.928,0,0.0,0,0,0,0,-0.00128458,-0.000560281,0.00139214,0.00197538,1,0,149.0,0.00236872,0.45744,-0.857373,0.18011,0.152381,2.14054e-05,-1.97887e-05,2.61477e-05,2.14054e-05,1.97887e-05,-2.61477e-05,149,0.720223,-0.697677,-0.000624895,0.716412,2,2,2,0,0,0,0,0,0,0,1,1,1,149,0.00158262,8_108.0_25,Firesat_Attack_RWA,2025-08-28 20:40:57.042,2025-08-28 20:40:56.916,2071-02-20 12:29:26,-121.70941371507486,62.35556980188263,108.0,25.0,attack_rwa,Firesat_Attack_RWA_8_108.0_25,baseline
150,2025,8,0,12,29,45,1.08734,-2.12496,900174,76.5311,-68.5336,102.0,0.0,0.0,0.0,0.271993,0.614367,-0.410388,-0.616566,0.363112,0.00115924,0.000447919,0.931745,3273590.0,913546.0,6436050.0,6611.19,-455.763,-3295.69,-0.000580259,-0.000423917,0.0010448,-0.00127101,-0.000546477,0.00138071,0.0019546,150,150,150,4.52004,1.07151,-4.99631,0.000223815,0.000797408,-0.00272812,-0.000226504,-0.000795192,0.00272653,0,0,0,0,0,0,-0.000720115,0.00386188,0.0035139,3273620.0,913531.0,6436050.0,6610.37,-456.078,-3296.35,3273590.0,913546.0,6436050.0,6611.19,-455.763,-3295.69,7279020.0,0.000172953,98.0379,-179.918,61.3007,55.4401,8,1,1438086585,476985,2377,522914,0.805624,0.194376,309.756,0,0.0,0,0,0,0,-0.00127101,-0.000546477,0.00138071,0.0019546,1,0,150.0,0.00186642,0.458193,-0.856908,0.180161,0.152675,2.1365e-05,-1.98081e-05,2.61481e-05,2.1365e-05,1.98081e-05,-2.61481e-05,150,0.720223,-0.697375,0.000312989,0.716706,2,2,2,0,0,0,0,0,0,0,1,1,1,150,0.000718614,8_108.0_25,Firesat_Attack_RWA,2025-08-28 20:40:57.042,2025-08-28 20:40:56.916,2071-02-20 12:29:27,-121.75123963411944,62.29999289575493,108.0,25.0,attack_rwa,Firesat_Attack_RWA_8_108.0_25,baseline
151,2025,8,0,12,29,46,1.08637,-2.12569,900172,76.5311,-68.5336,102.0,0.0,0.0,0.0,0.271993,0.614367,-0.410388,-0.616566,0.363078,0.00115926,0.000447877,0.931758,3280210.0,913065.0,6432750.0,6607.98,-456.878,-3302.22,0.000732892,0.000125295,-0.000304369,-0.00128135,-0.000540846,0.00136177,0.00194648,151,151,151,4.55475,1.05755,-4.92575,-0.00209191,-0.000510176,0.000304693,0.00208923,0.000512385,-0.00030634,0,0,0,0,0,0,-0.000734776,0.00391364,0.00356673,3280210.0,913079.0,6432750.0,6606.89,-456.992,-3302.99,3280210.0,913065.0,6432750.0,6607.98,-456.878,-3302.22,7278840.0,0.000155889,98.0378,-179.918,54.904,61.895,8,1,1438086586,476986,2377,522940,0.805663,0.194337,309.59,0,0.0,0,0,0,0,-0.00128135,-0.000540846,0.00136177,0.00194648,1,0,150.0,0.00186642,0.458193,-0.856908,0.180161,0.152675,2.13247e-05,-1.98271e-05,2.61487e-05,2.13247e-05,1.98271e-05,-2.61487e-05,151,0.720227,-0.697375,0.000313055,0.716706,1,2,2,0,0,0,0,0,0,0,1,1,1,151,0.000743525,8_108.0_25,Firesat_Attack_RWA,2025-08-28 20:40:57.042,2025-08-28 20:40:56.916,2071-02-20 12:29:28,-121.79306555316396,62.24441598962725,108.0,25.0,attack_rwa,Firesat_Attack_RWA_8_108.0_25,baseline
152,2025,8,0,12,29,47,1.0854,-2.12642,900170,76.5311,-68.5336,102.0,0.0,0.0,0.0,0.272767,0.61391,-0.409806,-0.617067,0.363044,0.00115927,0.000447835,0.931771,3286820.0,912618.0,6429430.0,6604.67,-457.876,-3308.77,-0.000284903,0.000450035,-0.00130866,-0.00127418,-0.000551722,0.00137198,0.00195199,152,152,152,4.52925,1.07993,-4.96067,-0.000201967,-0.000807966,0.00212419,0.000199263,0.000810127,-0.00212583,0,0,0,0,0,0,-0.000728135,0.00393038,0.0035757,3286820.0,912616.0,6429440.0,6603.49,-457.973,-3309.65,3286820.0,912618.0,6429430.0,6604.66,-457.877,-3308.77,7278850.0,0.000154475,98.0379,-179.918,55.7727,61.0846,8,1,1438086587,476987,2377,522965,0.805702,0.194298,309.42,0,0.0,0,0,0,0,-0.00127418,-0.000551722,0.00137198,0.00195199,1,0,151.2,0.00230572,0.458493,-0.856821,0.179241,0.153347,2.12844e-05,-1.98462e-05,2.6149e-05,2.12844e-05,1.98462e-05,-2.6149e-05,152,0.720222,-0.697213,-0.00111649,0.716864,1,2,2,0,0,0,0,0,0,0,1,1,1,152,0.000532636,8_108.0_25,Firesat_Attack_RWA,2025-08-28 20:40:57.042,2025-08-28 20:40:56.916,2071-02-20 12:29:29,-121.83489147220853,62.18883908349955,108.0,25.0,attack_rwa,Firesat_Attack_RWA_8_108.0_25,baseline
153,2025,8,0,12,29,48,1.08443,-2.12714,900172,76.5311,-68.5336,102.0,0.0,0.0,0.0,0.27331,0.613096,-0.410502,-0.617173,0.363011,0.00115929,0.000447792,0.931784,3293440.0,912173.0,6426130.0,6601.36,-458.404,-3315.88,0.000683017,-7.50093e-05,-0.000521148,-0.0012827,-0.000542551,0.00136902,0.00195293,153,153,153,4.55703,1.05967,-4.95106,-0.00187214,0.000193081,0.000553509,0.00186941,-0.000190812,-0.000555167,0,0,0,0,0,0,-0.000739273,0.00396559,0.00361318,3293420.0,912160.0,6426130.0,6600.12,-458.895,-3316.31,3293440.0,912173.0,6426130.0,6601.36,-458.404,-3315.88,7278920.0,0.000159983,98.0378,-179.918,58.3449,58.5707,8,1,1438086588,476988,2377,522991,0.805742,0.194258,309.248,0,0.0,0,0,0,0,-0.0012827,-0.000542551,0.00136902,0.00195293,1,0,152.2,0.00241161,0.459337,-0.856215,0.179499,0.153901,2.12442e-05,-1.98651e-05,2.61493e-05,2.12442e-05,1.98651e-05,-2.61493e-05,153,0.720225,-0.696446,0.000127156,0.717609,2,2,2,0,0,0,0,0,0,0,1,1,1,153,0.000687123,8_108.0_25,Firesat_Attack_RWA,2025-08-28 20:40:57.042,2025-08-28 20:40:56.916,2071-02-20 12:29:30,-121.87614443345792,62.13326217737186,108.0,25.0,attack_rwa,Firesat_Attack_RWA_8_108.0_25,baseline
